id,airport_name,city_name,country,iata_code,icao_code,latitude,longitude,type,scheduled_service,source
31734,Kandi Airport,Kandi,Benin,KDC,DBBK,11.14479,2.940381,small_airport,no,OurAirports
32001,Natitingou Airport,Natitingou,Benin,NAE,DBBN,10.376965,1.360507,small_airport,no,OurAirports
32162,Parakou Airport,Parakou,Benin,PKO,DBBP,9.35768985748291,2.609679937362671,small_airport,no,OurAirports
35350,Savé Airport,Savé,Benin,SVF,DBBS,8.018170356750488,2.4645800590515137,small_airport,no,OurAirports
315621,Dutch Bay SPB,Kalpitiya Island,Sri Lanka,DBK,,8.273,79.756,seaplane_base,no,OurAirports
312783,Dambulu Oya Tank Seaplane Base,Dambulla,Sri Lanka,DBU,,7.8604,80.6304,seaplane_base,no,OurAirports
17113,Dahl Creek Airport,Dahl Creek,United States,DCK,,66.943298,-156.904999,small_airport,no,OurAirports
302106,Dodoima Airport,,Papua New Guinea,DDM,,-8.17736111111,147.809444444,small_airport,no,OurAirports
336115,Deqing Moganshan Airport,Huzhou,China,DEQ,,30.504264,120.107388,small_airport,no,OurAirports
315622,Nop Goliat Dekai Airport,Dekai,Indonesia,DEX,WAVD,-4.8557,139.482006,small_airport,yes,OurAirports
32704,Kaya Airport,Kaya,Burkina Faso,XKY,DFCA,13.077361,-1.100278,small_airport,no,OurAirports
32132,Ouahigouya Airport,Ouahigouya,Burkina Faso,OUG,DFCC,13.655287,-2.322067,small_airport,no,OurAirports
32696,Djibo Airport,Djibo,Burkina Faso,XDJ,DFCJ,14.125,-1.624722,small_airport,no,OurAirports
32705,Leo Airport,Leo,Burkina Faso,XLU,DFCL,11.1,-2.1,small_airport,no,OurAirports
32179,Po Airport,Po,Burkina Faso,PUP,DFCP,11.179139,-1.148472,small_airport,no,OurAirports
32694,Boulsa Airport,Boulsa,Burkina Faso,XBO,DFEA,12.65,-0.567,small_airport,no,OurAirports
32693,Bogande Airport,Bogande,Burkina Faso,XBG,DFEB,12.983,-0.167,small_airport,no,OurAirports
30919,Diapaga Airport,Diapaga,Burkina Faso,DIP,DFED,12.060324,1.784631,small_airport,no,OurAirports
30937,Dori Airport,Dori,Burkina Faso,DOR,DFEE,14.021638,-0.068207,small_airport,no,OurAirports
31193,Fada N'gourma Airport,Fada N'gourma,Burkina Faso,FNG,DFEF,12.038931,0.362798,small_airport,no,OurAirports
32699,Gorom-Gorom Airport,Gorom-Gorom,Burkina Faso,XGG,DFEG,14.454174,-0.218644,small_airport,no,OurAirports
32702,Kantchari Airport,Kantchari,Burkina Faso,XKA,DFEL,12.464046,1.492939,small_airport,no,OurAirports
32465,Tambao Airport,Tambao,Burkina Faso,TMQ,DFEM,14.790874,0.039492,small_airport,no,OurAirports
32711,Pama Airport,Pama,Burkina Faso,XPA,DFEP,11.25,0.7,small_airport,no,OurAirports
30651,Arly Airport,Arly,Burkina Faso,ARL,DFER,11.597,1.483,small_airport,no,OurAirports
32712,Sebba Airport,Sebba,Burkina Faso,XSE,DFES,13.45,0.517,small_airport,no,OurAirports
32432,Tenkodogo Airport,Tenkodogo,Burkina Faso,TEG,DFET,11.801149,-0.371377,small_airport,no,OurAirports
32715,Zabré Airport,Zabré,Burkina Faso,XZA,DFEZ,11.167,-0.617,small_airport,no,OurAirports
2088,Ouagadougou Thomas Sankara International Airport,Ouagadougou,Burkina Faso,OUA,DFFD,12.3532,-1.51242,large_airport,yes,OurAirports
30782,Banfora Airport,Banfora,Burkina Faso,BNR,DFOB,10.688861,-4.727726,small_airport,no,OurAirports
30912,Dedougou Airport,Dedougou,Burkina Faso,DGU,DFOD,12.459,-3.49,small_airport,no,OurAirports
32698,Gaoua Airport,Gaoua,Burkina Faso,XGA,DFOG,10.384059,-3.163454,small_airport,no,OurAirports
32710,Nouna Airport,Nouna,Burkina Faso,XNU,DFON,12.75,-3.867000103,small_airport,no,OurAirports
2089,Bobo Dioulasso Airport,Bobo Dioulasso,Burkina Faso,BOY,DFOO,11.1601,-4.33097,large_airport,yes,OurAirports
32482,Tougan Airport,Tougan,Burkina Faso,TUQ,DFOT,13.059091,-3.077291,small_airport,no,OurAirports
32695,Diebougou Airport,Diebougou,Burkina Faso,XDE,DFOU,10.95,-3.25,small_airport,no,OurAirports
32691,Aribinda Airport,Aribinda,Burkina Faso,XAR,DFOY,14.217000007600001,-0.883000016212,small_airport,no,OurAirports
2090,Kotoka International Airport,Accra,Ghana,ACC,DGAA,5.605189800262451,-0.16678600013256073,large_airport,yes,OurAirports
2091,Yakubu Tali International Airport,Tamale,Ghana,TML,DGLE,9.553909,-0.86606,large_airport,yes,OurAirports
2092,Wa Airport,Wa,Ghana,WZA,DGLW,10.0827,-2.50769,small_airport,no,OurAirports
317274,Dandugama Seaplane Base,Colombo,Sri Lanka,DGM,,7.1079,79.8721,seaplane_base,no,OurAirports
2093,Prempeh I International Airport,Kumasi,Ghana,KMS,DGSI,6.71456,-1.59082,large_airport,yes,OurAirports
2094,Sunyani Airport,Sunyani,Ghana,NYI,DGSN,7.36183,-2.32876,medium_airport,yes,OurAirports
2095,Takoradi Airport,Sekondi-Takoradi,Ghana,TKD,DGTK,4.896059989929199,-1.7747600078582764,medium_airport,yes,OurAirports
300321,Deer Harbor SPB,Deer Harbor,United States,DHB,,48.616667,-123.002778,seaplane_base,yes,OurAirports
330380,Dalnegorsk Airport,Dalnegorsk,Russia,DHG,,44.558748,135.490005,small_airport,no,OurAirports
340202,Ad-Dali Airport,Ad-Dali,Yemen,DHL,,13.73846,44.72719,small_airport,no,OurAirports
323785,Aboisso Airport,Aboisso,Côte d'Ivoire,ABO,DIAO,5.461944,-3.234722,small_airport,no,OurAirports
2096,Félix-Houphouët-Boigny International Airport,Abidjan,Côte d'Ivoire,ABJ,DIAP,5.26139,-3.92629,large_airport,yes,OurAirports
32098,Abengourou Airport,Abengourou,Côte d'Ivoire,OGO,DIAU,6.71556,-3.47028,small_airport,no,OurAirports
30805,Boundiali Airport,Boundiali,Côte d'Ivoire,BXI,DIBI,9.540571,-6.469831,small_airport,no,OurAirports
2097,Bouaké Airport,Bouaké,Côte d'Ivoire,BYK,DIBK,7.7388,-5.07367,medium_airport,yes,OurAirports
30790,Bouna Airport,Bouna,Côte d'Ivoire,BQO,DIBN,9.255556,-3.033333,small_airport,no,OurAirports
30692,Soko Airport,Bondoukou,Côte d'Ivoire,BDK,DIBU,8.01722,-2.76194,small_airport,no,OurAirports
30918,Dimbokro Airport,Dimbokro,Côte d'Ivoire,DIM,DIDK,6.65167,-4.64056,small_airport,no,OurAirports
2098,Daloa Airport,,Côte d'Ivoire,DJO,DIDL,6.79281,-6.47319,medium_airport,no,OurAirports
31527,Gagnoa Airport,Gagnoa,Côte d'Ivoire,GGN,DIGA,6.102855,-5.986809,small_airport,no,OurAirports
31528,Guiglo Airport,Guiglo,Côte d'Ivoire,GGO,DIGL,6.534711,-7.526847,small_airport,no,OurAirports
30917,Nero-Mer Airport,Grand-Béréby,Côte d'Ivoire,BBV,DIGN,4.64341306686,-6.923961639400001,small_airport,no,OurAirports
2099,Korhogo Airport,Korhogo,Côte d'Ivoire,HGO,DIKO,9.38718,-5.55666,medium_airport,yes,OurAirports
2100,Man Airport,,Côte d'Ivoire,MJC,DIMN,7.27207,-7.58736,medium_airport,no,OurAirports
31742,Odienne Airport,Odienne,Côte d'Ivoire,KEO,DIOD,9.539457,-7.56134,small_airport,no,OurAirports
32095,Ouango Fitini Airport,Ouango Fitini,Côte d'Ivoire,OFI,DIOF,9.6,-4.05,small_airport,no,OurAirports
32280,Séguéla Airport,Séguéla,Côte d'Ivoire,SEO,DISG,7.96,-6.644167,small_airport,no,OurAirports
2101,San Pedro Airport,,Côte d'Ivoire,SPY,DISP,4.74672,-6.66082,medium_airport,yes,OurAirports
32750,Sassandra Airport,Sassandra,Côte d'Ivoire,ZSS,DISS,4.928888,-6.133156,small_airport,no,OurAirports
28483,Tabou Airport,Tabou,Côte d'Ivoire,TXU,DITB,4.437809467315674,-7.362728118896484,small_airport,no,OurAirports
316459,Mahana Airport,Touba,Côte d'Ivoire,TOZ,DITM,8.2934,-7.674,small_airport,no,OurAirports
317279,Mawella Lagoon Seaplane Base,Dickwella,Sri Lanka,DIW,,5.990192,80.733129,seaplane_base,no,OurAirports
2102,Yamoussoukro International Airport,Yamoussoukro,Côte d'Ivoire,ASK,DIYO,6.90317,-5.36558,large_airport,no,OurAirports
330383,Dalnerechensk Airport,Dalnerechensk,Russia,DLR,,45.879857,133.737629,small_airport,yes,OurAirports
17152,Diomede Heliport,Diomede,United States,DIO,,65.758367,-168.953676,heliport,yes,OurAirports
4971,Umaru Musa Yar'adua Airport,Katsina,Nigeria,DKA,DNKT,13.0078,7.66045,medium_airport,yes,OurAirports
2104,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,9.00679,7.26317,large_airport,yes,OurAirports
309668,Akwa Ibom International Airport,Uyo,Nigeria,QUO,DNAI,4.8725,8.093,medium_airport,yes,OurAirports
2105,Akure Airport,Akure,Nigeria,AKR,DNAK,7.246739864349365,5.3010101318359375,medium_airport,yes,OurAirports
300781,Asaba International Airport,Asaba,Nigeria,ABB,DNAS,6.204167,6.665278,large_airport,yes,OurAirports
323056,Sir Abubakar Tafawa Balewa Bauchi State International Airport,Bauchi,Nigeria,BCU,DNBC,10.482833,9.744,large_airport,yes,OurAirports
2106,Benin Airport,Benin,Nigeria,BNI,DNBE,6.316979885101318,5.5995001792907715,medium_airport,yes,OurAirports
2107,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,4.976019859313965,8.347200393676758,medium_airport,yes,OurAirports
2108,Akanu Ibiam International Airport,Enegu,Nigeria,ENU,DNEN,6.473718,7.560463,large_airport,yes,OurAirports
44578,Gombe Lawanti International Airport,Gombe,Nigeria,GMO,DNGO,10.298889,10.9,medium_airport,yes,OurAirports
2110,Ibadan Airport,Ibadan,Nigeria,IBA,DNIB,7.362460136413574,3.97832989692688,medium_airport,yes,OurAirports
2111,General Tunde Idiagbon International Airport,Ilorin/Ogbomosho,Nigeria,ILR,DNIL,8.44021,4.49392,large_airport,yes,OurAirports
2112,Sam Mbakwe International Cargo Airport,Owerri,Nigeria,QOW,DNIM,5.42706,7.20603,medium_airport,yes,OurAirports
2113,Yakubu Gowon Airport,Jos,Nigeria,JOS,DNJO,9.639829635620117,8.869050025939941,medium_airport,yes,OurAirports
2114,Kaduna International Airport,Kaduna,Nigeria,KAD,DNKA,10.696,7.32011,large_airport,yes,OurAirports
2115,Mallam Aminu Kano International Airport,Kano,Nigeria,KAN,DNKN,12.045613,8.523566,large_airport,yes,OurAirports
2116,Maiduguri International Airport,Maiduguri,Nigeria,MIU,DNMA,11.854163,13.080702,large_airport,yes,OurAirports
2117,Makurdi Airport,Makurdi,Nigeria,MDI,DNMK,7.70388,8.61394,medium_airport,yes,OurAirports
2118,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,6.57737,3.32116,large_airport,yes,OurAirports
2119,Minna Airport,Minna,Nigeria,MXJ,DNMN,9.652170181274414,6.462259769439697,medium_airport,no,OurAirports
2120,Port Harcourt International Airport,Port Harcourt,Nigeria,PHC,DNPO,5.01549,6.94959,large_airport,yes,OurAirports
2121,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,12.915729,5.207547,large_airport,yes,OurAirports
32192,Warri Airport,Okpe,Nigeria,QRW,DNSU,5.59821,5.8187,medium_airport,yes,OurAirports
2122,Yola Airport,Yola,Nigeria,YOL,DNYO,9.257550239562988,12.430399894714355,medium_airport,yes,OurAirports
2123,Zaria Airport,Zaria,Nigeria,ZAR,DNZA,11.1302,7.68581,medium_airport,no,OurAirports
315624,Deputatskiy Airport,Deputatskiy,Russia,DPT,,69.392503,139.890012,small_airport,yes,OurAirports
2124,Maradi Airport,Maradi,Niger,MFQ,DRRM,13.5025,7.12675,medium_airport,no,OurAirports
2125,Diori Hamani International Airport,Niamey,Niger,NIM,DRRN,13.4815,2.18361,large_airport,yes,OurAirports
2126,Tahoua Airport,Tahoua,Niger,THZ,DRRT,14.8757,5.26536,medium_airport,no,OurAirports
2127,Mano Dayak International Airport,Agadez,Niger,AJY,DRZA,16.966,8.00011,medium_airport,no,OurAirports
42443,Arlit Airport,Arlit,Niger,RLT,DRZL,18.7903995514,7.36595010757,small_airport,no,OurAirports
2130,Zinder Airport,Zinder,Niger,ZND,DRZR,13.779000282287598,8.983759880065918,medium_airport,yes,OurAirports
302475,Dilasag Airport,Dilasag,Philippines,DSG,,16.445833333299998,122.206805556,small_airport,no,OurAirports
2131,Tabarka-Aïn Draham International Airport,Tabarka,Tunisia,TBJ,DTKA,36.98,8.87694,medium_airport,yes,OurAirports
2132,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,35.75809860229492,10.75469970703125,medium_airport,yes,OurAirports
44483,Enfidha - Hammamet International Airport,Enfidha,Tunisia,NBE,DTNH,36.075833,10.438611,medium_airport,yes,OurAirports
2133,Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,36.851002,10.2272,large_airport,yes,OurAirports
2136,Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,34.422000885009766,8.822500228881836,medium_airport,yes,OurAirports
2137,Gabès Matmata International Airport,Gabès,Tunisia,GAE,DTTG,33.733691,9.91941,medium_airport,yes,OurAirports
2139,Djerba Zarzis International Airport,Mellita,Tunisia,DJE,DTTJ,33.873719,10.7773,large_airport,yes,OurAirports
2140,El Borma Airport,El Borma,Tunisia,EBM,DTTR,31.7043,9.25462,medium_airport,no,OurAirports
2141,Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,34.717999,10.691,medium_airport,yes,OurAirports
2142,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,33.939701080322266,8.110560417175293,medium_airport,yes,OurAirports
318121,Andavadoaka Airport,Andavadoaka,Madagascar,DVD,,-22.06608,43.259573,small_airport,no,OurAirports
318125,Diyawanna Oya Seaplane Base,Sri Jayawardenepura Kotte,Sri Lanka,DWO,,6.906585,79.909,seaplane_base,yes,OurAirports
2143,Niamtougou International Airport,Niamtougou,Togo,LRL,DXNG,9.766675,1.090944,large_airport,no,OurAirports
2144,Lomé–Tokoin International Airport,Lomé,Togo,LFW,DXXX,6.16561,1.25451,large_airport,yes,OurAirports
302489,Elenak Airport,Mejato Island,Marshall Islands,EAL,,9.319305555560002,166.847777778,small_airport,no,OurAirports
2152,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.190667,4.463153,medium_airport,yes,OurAirports
2155,Brussels Airport,Zaventem,Belgium,BRU,EBBR,50.901402,4.48444,large_airport,yes,OurAirports
2157,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.461963,4.459562,large_airport,yes,OurAirports
29034,Ghent/Industry Zone Heliport,Gent,Belgium,GNE,,51.020551,3.730341,heliport,no,OurAirports
2161,Kortrijk-Wevelgem International Airport,Wevelgem,Belgium,KJK,EBKT,50.818878,3.209551,medium_airport,no,OurAirports
2162,Liège Airport,Grâce-Hollogne,Belgium,LGG,EBLG,50.638574,5.443897,medium_airport,yes,OurAirports
312833,Ebon Airport,Ebon Atoll,Marshall Islands,EBO,,4.5982,168.752,small_airport,no,OurAirports
2163,Ostend-Bruges International Airport,Oostende,Belgium,OST,EBOS,51.1998,2.874673,large_airport,yes,OurAirports
2169,Oostmalle Airfield,Zoersel,Belgium,OBL,EBZR,51.269092,4.762428,small_airport,no,OurAirports
41594,Méndez Airport,Santiago de Méndez,Ecuador,MZD,,-2.733330011367798,-78.31670379638672,small_airport,no,OurAirports
317873,Edna Bay Seaplane Base,Edna Bay,United States,EDA,,55.949653,-133.661012,seaplane_base,yes,OurAirports
2184,Leipzig–Altenburg Airport,Nobitz,Germany,AOC,EDAC,50.981945,12.506389,medium_airport,no,OurAirports
2187,Heringsdorf Airport,Zirchow,Germany,HDF,EDAH,53.8787,14.1523,medium_airport,yes,OurAirports
2191,Riesa-Göhlis Airport,Riesa,Germany,IES,EDAU,51.29361,13.356111,small_airport,no,OurAirports
2193,Müritz Airpark,Lärz,Germany,REB,EDAX,53.306389,12.752222,small_airport,no,OurAirports
28546,Cochstedt Airport,Hecklingen,Germany,CSO,EDBC,51.8564,11.4203,small_airport,no,OurAirports
2196,Stralsund-Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,small_airport,no,OurAirports
2743,Neubrandenburg Trollenhagen Airport,Trollenhagen,Germany,FNB,EDBN,53.6022,13.306,medium_airport,no,OurAirports
28584,Rügen Airport,Dreschvitz,Germany,GTI,EDCG,54.38347,13.325542,small_airport,no,OurAirports
28622,Köthen Airport,Köthen (Anhalt),Germany,KOQ,EDCK,51.723745,11.948826,small_airport,no,OurAirports
2207,Peenemünde Airport,Peenemünde,Germany,PEF,EDCP,54.15778,13.774444,small_airport,no,OurAirports
301881,Berlin Brandenburg Airport,Berlin,Germany,BER,EDDB,52.361738,13.502341,large_airport,yes,OurAirports
2210,Dresden Airport,Dresden,Germany,DRS,EDDC,51.134123,13.767831,large_airport,yes,OurAirports
2211,Erfurt-Weimar Airport,Erfurt,Germany,ERF,EDDE,50.978281,10.960713,large_airport,yes,OurAirports
2212,Frankfurt Main Airport,Frankfurt am Main,Germany,FRA,EDDF,50.026706,8.55835,large_airport,yes,OurAirports
2213,Münster Osnabrück Airport,Greven,Germany,FMO,EDDG,52.133816,7.688482,large_airport,yes,OurAirports
2214,Hamburg Helmut Schmidt Airport,Hamburg,Germany,HAM,EDDH,53.630402,9.98823,large_airport,yes,OurAirports
2216,Cologne Bonn Airport,Köln (Cologne),Germany,CGN,EDDK,50.865898,7.14274,large_airport,yes,OurAirports
2217,Düsseldorf Airport,Düsseldorf,Germany,DUS,EDDL,51.289501,6.76678,large_airport,yes,OurAirports
2218,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,large_airport,yes,OurAirports
2219,Nuremberg Airport,Nuremberg,Germany,NUE,EDDN,49.498699,11.078056,large_airport,yes,OurAirports
2220,Leipzig/Halle Airport,Schkeuditz,Germany,LEJ,EDDP,51.420657,12.232705,large_airport,yes,OurAirports
2221,Saarbrücken Airport,Saarbrücken,Germany,SCN,EDDR,49.214545,7.109735,medium_airport,yes,OurAirports
2222,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.689899,9.22196,large_airport,yes,OurAirports
2224,Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461102,9.68508,large_airport,yes,OurAirports
2225,Bremen Airport,Bremen,Germany,BRE,EDDW,53.046786,8.78932,large_airport,yes,OurAirports
2227,Frankfurt-Hahn Airport,Frankfurt am Main (Lautzenhausen),Germany,HHN,EDFH,49.946353,7.261734,large_airport,yes,OurAirports
2228,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,medium_airport,yes,OurAirports
2232,Eisenach-Kindel Airport,Hörselberg-Hainich,Germany,EIB,EDGE,50.991604,10.47973,medium_airport,no,OurAirports
308408,Ludwigshafen Accident Hospital Heliport,Ludwigshafen am Rhein,Germany,ZOE,,49.486509,8.389243,heliport,no,OurAirports
2233,Siegerland Airport,Burbach,Germany,SGE,EDGS,50.707699,8.08297,medium_airport,no,OurAirports
29073,Itzehoe Hungriger Wolf Airfield,Hohenlockstedt,Germany,IZE,,53.992009,9.576409,small_airport,no,OurAirports
2234,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.535278,9.835556,medium_airport,no,OurAirports
2235,Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37957,10.145266,medium_airport,no,OurAirports
2236,Lübeck Blankensee Airport,Lübeck,Germany,LBC,EDHL,53.805401,10.7192,medium_airport,yes,OurAirports
28662,Neumünster Airport,Neumünster,Germany,EUM,EDHN,54.079445,9.941389,small_airport,no,OurAirports
2237,Memmingen Allgau Airport,Memmingen,Germany,FMM,EDJA,47.988092,10.238248,large_airport,yes,OurAirports
28490,Aachen-Merzbrück Airport,Aachen,Germany,AAH,EDKA,50.823055,6.186389,small_airport,no,OurAirports
2241,Essen-Mülheim Airport,Essen,Germany,ESS,EDLE,51.402302,6.93733,small_airport,no,OurAirports
2242,Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,medium_airport,no,OurAirports
2243,Mönchengladbach Airport,Mönchengladbach,Germany,MGL,EDLN,51.230278,6.504444,medium_airport,no,OurAirports
2244,Paderborn Lippstadt Airport,Büren,Germany,PAD,EDLP,51.612527,8.617459,large_airport,yes,OurAirports
2246,Weeze (Niederrhein) Airport,Weeze,Germany,NRN,EDLV,51.601362,6.141228,large_airport,yes,OurAirports
2247,Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.518299,7.61224,large_airport,yes,OurAirports
2248,Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,medium_airport,no,OurAirports
2252,Oberpfaffenhofen Airport,Weßling,Germany,OBF,EDMO,48.081402,11.2831,medium_airport,no,OurAirports
2253,Straubing Airport,Atting,Germany,RBM,EDMS,48.900833,12.516667,small_airport,no,OurAirports
2256,Bodensee Airport Friedrichshafen,Friedrichshafen,Germany,FDH,EDNY,47.671299,9.51149,large_airport,yes,OurAirports
2261,Bayreuth Airport,Bindlach,Germany,BYU,EDQD,49.985001,11.64,medium_airport,no,OurAirports
2262,Burg Feuerstein Airport,Ebermannstadt,Germany,URD,EDQE,49.794167,11.133611,small_airport,no,OurAirports
43125,Giebelstadt Airport,Giebelstadt,Germany,GHF,EDQG,49.6480560303,9.966388702390002,small_airport,no,OurAirports
2263,Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,50.288544,11.852876,medium_airport,no,OurAirports
2265,Bitburg Airport,Bitburg,Germany,BBJ,EDRB,49.945278,6.565,small_airport,no,OurAirports
2269,Zweibrücken Airport,Zweibrücken,Germany,ZQW,EDRZ,49.2094,7.40056,small_airport,no,OurAirports
2270,Karlsruhe Baden-Baden Airport,Rheinmünster,Germany,FKB,EDSB,48.7794,8.0805,large_airport,yes,OurAirports
2276,Lahr Airport,Lahr/Schwarzwald,Germany,LHA,EDTL,48.369301,7.82772,medium_airport,no,OurAirports
2284,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,52.319199,10.5561,medium_airport,no,OurAirports
2285,Kassel Airport,Calden,Germany,KSF,EDVK,51.418395,9.391638,large_airport,yes,OurAirports
2288,Emden Airport,Emden,Germany,EME,EDWE,53.391109,7.2275,small_airport,yes,OurAirports
28751,Wangerooge Airport,Wangerooge,Germany,AGE,EDWG,53.782544,7.919584,small_airport,yes,OurAirports
